age,gender,interest,course
81,Male,physics,Physics
81,Male,math,Mathematics
81,Male,statistics,Mathematics
81,Male,environment,Science
81,Male,laboratory,Science
81,Male,medical,Nursing
81,Male,genetics,Nursing
81,Male,quantum mechanics,Physics
81,Male,geology,Science
81,Male,marine,Science
81,Male,molecular,Nursing
81,Male,organic,Chemical Engineering
81,Male,astrophysics,Physics
81,Male,calculus,Mathematics
81,Male,ecology,Science
81,Male,climate,Science
81,Male,neuroscience,Nursing
81,Male,biotech,Nursing
81,Male,biomedical,Nursing
81,Male,microbiology,Nursing
81,Male,cellular,Nursing
81,Male,analytical,Chemical Engineering
81,Male,theoretical,Physics
81,Male,business,Business Management
81,Male,sports,Physical Education
81,Male,law,Legal Management
81,Male,psychology,Psychology
81,Male,education,Education
81,Male,engineering,Civil Engineering
81,Female,programming,Computer Science
81,Female,software,Computer Science
81,Female,web,Computer Science
81,Female,network,Computer Science
81,Female,cybersecurity,Computer Science
81,Female,data science,Computer Science
81,Female,machine learning,Computer Science
81,Female,cloud,Computer Science
81,Female,blockchain,Computer Science
81,Female,python,Computer Science
81,Female,java,Computer Science
81,Female,c++,Computer Science
81,Female,frontend,Computer Science
81,Female,backend,Computer Science
81,Female,DevOps,Computer Science
81,Female,UI/UX,Computer Science
81,Female,system,Computer Science
81,Female,database,Computer Science
81,Female,game,Computer Science
81,Female,full stack,Computer Science
81,Female,quantum,Computer Science
81,Female,painting,Fine Arts
81,Female,sculpture,Fine Arts
81,Female,digital art,Fine Arts
81,Female,graphic,Fine Arts
81,Female,photography,Fine Arts
81,Female,music,Fine Arts
81,Female,singing,Fine Arts
81,Female,instrumental,Fine Arts
81,Female,dance,Fine Arts
81,Female,theater,Fine Arts
81,Female,film,Fine Arts
81,Female,writing,Fine Arts
81,Female,animation,Fine Arts
81,Female,rap,Fine Arts
81,Female,performance,Fine Arts
81,Female,fashion,Fine Arts
81,Female,design,Fine Arts
81,Female,illustration,Fine Arts
81,Female,typography,Fine Arts
81,Female,jewelry,Fine Arts
81,Female,pottery,Fine Arts
81,Female,street art,Fine Arts
81,Female,biology,Nursing
81,Female,chemistry,Chemical Engineering
81,Female,physics,Physics
81,Female,math,Mathematics
81,Female,statistics,Mathematics
81,Female,environment,Science
81,Female,laboratory,Science
81,Female,medical,Nursing
81,Female,genetics,Nursing
81,Female,quantum mechanics,Physics
81,Female,geology,Science
81,Female,marine,Science
81,Female,molecular,Nursing
81,Female,organic,Chemical Engineering
81,Female,astrophysics,Physics
81,Female,calculus,Mathematics
81,Female,ecology,Science
81,Female,climate,Science
81,Female,neuroscience,Nursing
81,Female,biotech,Nursing
81,Female,biomedical,Nursing
81,Female,microbiology,Nursing
81,Female,cellular,Nursing
81,Female,analytical,Chemical Engineering
81,Female,theoretical,Physics
81,Female,business,Business Management
81,Female,sports,Physical Education
81,Female,law,Legal Management
81,Female,psychology,Psychology
81,Female,education,Education
81,Female,engineering,Civil Engineering
82,Male,programming,Computer Science
82,Male,software,Computer Science
82,Male,web,Computer Science
82,Male,network,Computer Science
82,Male,cybersecurity,Computer Science
82,Male,data science,Computer Science
82,Male,machine learning,Computer Science
82,Male,cloud,Computer Science
82,Male,blockchain,Computer Science
82,Male,python,Computer Science
82,Male,java,Computer Science
82,Male,c++,Computer Science
82,Male,frontend,Computer Science
82,Male,backend,Computer Science
82,Male,DevOps,Computer Science
82,Male,UI/UX,Computer Science
82,Male,system,Computer Science
82,Male,database,Computer Science
82,Male,game,Computer Science
82,Male,full stack,Computer Science
82,Male,quantum,Computer Science
82,Male,painting,Fine Arts
82,Male,sculpture,Fine Arts
82,Male,digital art,Fine Arts
82,Male,graphic,Fine Arts
82,Male,photography,Fine Arts
82,Male,music,Fine Arts
82,Male,singing,Fine Arts
82,Male,instrumental,Fine Arts
82,Male,dance,Fine Arts
82,Male,theater,Fine Arts
82,Male,film,Fine Arts
82,Male,writing,Fine Arts
82,Male,animation,Fine Arts
82,Male,rap,Fine Arts
82,Male,performance,Fine Arts
82,Male,fashion,Fine Arts
82,Male,design,Fine Arts
82,Male,illustration,Fine Arts
82,Male,typography,Fine Arts
82,Male,jewelry,Fine Arts
82,Male,pottery,Fine Arts
82,Male,street art,Fine Arts
82,Male,biology,Nursing
82,Male,chemistry,Chemical Engineering
82,Male,physics,Physics
82,Male,math,Mathematics
82,Male,statistics,Mathematics
82,Male,environment,Science
82,Male,laboratory,Science
82,Male,medical,Nursing
82,Male,genetics,Nursing
82,Male,quantum mechanics,Physics
82,Male,geology,Science
82,Male,marine,Science
82,Male,molecular,Nursing
82,Male,organic,Chemical Engineering
82,Male,astrophysics,Physics
82,Male,calculus,Mathematics
82,Male,ecology,Science
82,Male,climate,Science
82,Male,neuroscience,Nursing
82,Male,biotech,Nursing
82,Male,biomedical,Nursing
82,Male,microbiology,Nursing
82,Male,cellular,Nursing
82,Male,analytical,Chemical Engineering
82,Male,theoretical,Physics
82,Male,business,Business Management
82,Male,sports,Physical Education
82,Male,law,Legal Management
82,Male,psychology,Psychology
82,Male,education,Education
82,Male,engineering,Civil Engineering
82,Female,programming,Computer Science
82,Female,software,Computer Science
82,Female,web,Computer Science
82,Female,network,Computer Science
82,Female,cybersecurity,Computer Science
82,Female,data science,Computer Science
82,Female,machine learning,Computer Science
82,Female,cloud,Computer Science
82,Female,blockchain,Computer Science
82,Female,python,Computer Science
82,Female,java,Computer Science
82,Female,c++,Computer Science
82,Female,frontend,Computer Science
82,Female,backend,Computer Science
82,Female,DevOps,Computer Science
82,Female,UI/UX,Computer Science
82,Female,system,Computer Science
82,Female,database,Computer Science
82,Female,game,Computer Science
82,Female,full stack,Computer Science
82,Female,quantum,Computer Science
82,Female,painting,Fine Arts
82,Female,sculpture,Fine Arts
82,Female,digital art,Fine Arts
82,Female,graphic,Fine Arts
82,Female,photography,Fine Arts
82,Female,music,Fine Arts
82,Female,singing,Fine Arts
82,Female,instrumental,Fine Arts
82,Female,dance,Fine Arts
82,Female,theater,Fine Arts
82,Female,film,Fine Arts
82,Female,writing,Fine Arts
82,Female,animation,Fine Arts
82,Female,rap,Fine Arts
82,Female,performance,Fine Arts
82,Female,fashion,Fine Arts
82,Female,design,Fine Arts
82,Female,illustration,Fine Arts
82,Female,typography,Fine Arts
82,Female,jewelry,Fine Arts
82,Female,pottery,Fine Arts
82,Female,street art,Fine Arts
82,Female,biology,Nursing
82,Female,chemistry,Chemical Engineering
82,Female,physics,Physics
82,Female,math,Mathematics
82,Female,statistics,Mathematics
82,Female,environment,Science
82,Female,laboratory,Science
82,Female,medical,Nursing
82,Female,genetics,Nursing
82,Female,quantum mechanics,Physics
82,Female,geology,Science
82,Female,marine,Science
82,Female,molecular,Nursing
82,Female,organic,Chemical Engineering
82,Female,astrophysics,Physics
82,Female,calculus,Mathematics
82,Female,ecology,Science
82,Female,climate,Science
82,Female,neuroscience,Nursing
82,Female,biotech,Nursing
82,Female,biomedical,Nursing
82,Female,microbiology,Nursing
82,Female,cellular,Nursing
82,Female,analytical,Chemical Engineering
82,Female,theoretical,Physics
82,Female,business,Business Management
82,Female,sports,Physical Education
82,Female,law,Legal Management
82,Female,psychology,Psychology
82,Female,education,Education
82,Female,engineering,Civil Engineering
83,Male,programming,Computer Science
83,Male,software,Computer Science
83,Male,web,Computer Science
83,Male,network,Computer Science
83,Male,cybersecurity,Computer Science
83,Male,data science,Computer Science
83,Male,machine learning,Computer Science
83,Male,cloud,Computer Science
83,Male,blockchain,Computer Science
83,Male,python,Computer Science
83,Male,java,Computer Science
83,Male,c++,Computer Science
83,Male,frontend,Computer Science
83,Male,backend,Computer Science
83,Male,DevOps,Computer Science
83,Male,UI/UX,Computer Science
83,Male,system,Computer Science
83,Male,database,Computer Science
83,Male,game,Computer Science
83,Male,full stack,Computer Science
83,Male,quantum,Computer Science
83,Male,painting,Fine Arts
83,Male,sculpture,Fine Arts
83,Male,digital art,Fine Arts
83,Male,graphic,Fine Arts
83,Male,photography,Fine Arts
83,Male,music,Fine Arts
83,Male,singing,Fine Arts
83,Male,instrumental,Fine Arts
83,Male,dance,Fine Arts
83,Male,theater,Fine Arts
83,Male,film,Fine Arts
83,Male,writing,Fine Arts
83,Male,animation,Fine Arts
83,Male,rap,Fine Arts
83,Male,performance,Fine Arts
83,Male,fashion,Fine Arts
83,Male,design,Fine Arts
83,Male,illustration,Fine Arts
83,Male,typography,Fine Arts
83,Male,jewelry,Fine Arts
83,Male,pottery,Fine Arts
83,Male,street art,Fine Arts
83,Male,biology,Nursing
83,Male,chemistry,Chemical Engineering
83,Male,physics,Physics
83,Male,math,Mathematics
83,Male,statistics,Mathematics
83,Male,environment,Science
83,Male,laboratory,Science
83,Male,medical,Nursing
83,Male,genetics,Nursing
83,Male,quantum mechanics,Physics
83,Male,geology,Science
83,Male,marine,Science
83,Male,molecular,Nursing
83,Male,organic,Chemical Engineering
83,Male,astrophysics,Physics
83,Male,calculus,Mathematics
83,Male,ecology,Science
83,Male,climate,Science
83,Male,neuroscience,Nursing
83,Male,biotech,Nursing
83,Male,biomedical,Nursing
83,Male,microbiology,Nursing
83,Male,cellular,Nursing
83,Male,analytical,Chemical Engineering
83,Male,theoretical,Physics
83,Male,business,Business Management
83,Male,sports,Physical Education
83,Male,law,Legal Management
83,Male,psychology,Psychology
83,Male,education,Education
83,Male,engineering,Civil Engineering
83,Female,programming,Computer Science
83,Female,software,Computer Science
83,Female,web,Computer Science
83,Female,network,Computer Science
83,Female,cybersecurity,Computer Science
83,Female,data science,Computer Science
83,Female,machine learning,Computer Science
83,Female,cloud,Computer Science
83,Female,blockchain,Computer Science
83,Female,python,Computer Science
83,Female,java,Computer Science
83,Female,c++,Computer Science
83,Female,frontend,Computer Science
83,Female,backend,Computer Science
83,Female,DevOps,Computer Science
83,Female,UI/UX,Computer Science
83,Female,system,Computer Science
83,Female,database,Computer Science
83,Female,game,Computer Science
83,Female,full stack,Computer Science
83,Female,quantum,Computer Science
83,Female,painting,Fine Arts
83,Female,sculpture,Fine Arts
83,Female,digital art,Fine Arts
83,Female,graphic,Fine Arts
83,Female,photography,Fine Arts
83,Female,music,Fine Arts
83,Female,singing,Fine Arts
83,Female,instrumental,Fine Arts
83,Female,dance,Fine Arts
83,Female,theater,Fine Arts
83,Female,film,Fine Arts
83,Female,writing,Fine Arts
83,Female,animation,Fine Arts
83,Female,rap,Fine Arts
83,Female,performance,Fine Arts
83,Female,fashion,Fine Arts
83,Female,design,Fine Arts
83,Female,illustration,Fine Arts
83,Female,typography,Fine Arts
83,Female,jewelry,Fine Arts
83,Female,pottery,Fine Arts
83,Female,street art,Fine Arts
83,Female,biology,Nursing
83,Female,chemistry,Chemical Engineering
83,Female,physics,Physics
83,Female,math,Mathematics
83,Female,statistics,Mathematics
83,Female,environment,Science
83,Female,laboratory,Science
83,Female,medical,Nursing
83,Female,genetics,Nursing
83,Female,quantum mechanics,Physics
83,Female,geology,Science
83,Female,marine,Science
83,Female,molecular,Nursing
83,Female,organic,Chemical Engineering
83,Female,astrophysics,Physics
83,Female,calculus,Mathematics
83,Female,ecology,Science
83,Female,climate,Science
83,Female,neuroscience,Nursing
83,Female,biotech,Nursing
83,Female,biomedical,Nursing
83,Female,microbiology,Nursing
83,Female,cellular,Nursing
83,Female,analytical,Chemical Engineering
83,Female,theoretical,Physics
83,Female,business,Business Management
83,Female,sports,Physical Education
83,Female,law,Legal Management
83,Female,psychology,Psychology
83,Female,education,Education
83,Female,engineering,Civil Engineering
84,Male,programming,Computer Science
84,Male,software,Computer Science
84,Male,web,Computer Science
84,Male,network,Computer Science
84,Male,cybersecurity,Computer Science
84,Male,data science,Computer Science
84,Male,machine learning,Computer Science
84,Male,cloud,Computer Science
84,Male,blockchain,Computer Science
84,Male,python,Computer Science
84,Male,java,Computer Science
84,Male,c++,Computer Science
84,Male,frontend,Computer Science
84,Male,backend,Computer Science
84,Male,DevOps,Computer Science
84,Male,UI/UX,Computer Science
84,Male,system,Computer Science
84,Male,database,Computer Science
84,Male,game,Computer Science
84,Male,full stack,Computer Science
84,Male,quantum,Computer Science
84,Male,painting,Fine Arts
84,Male,sculpture,Fine Arts
84,Male,digital art,Fine Arts
84,Male,graphic,Fine Arts
84,Male,photography,Fine Arts
84,Male,music,Fine Arts
84,Male,singing,Fine Arts
84,Male,instrumental,Fine Arts
84,Male,dance,Fine Arts
84,Male,theater,Fine Arts
84,Male,film,Fine Arts
84,Male,writing,Fine Arts
84,Male,animation,Fine Arts
84,Male,rap,Fine Arts
84,Male,performance,Fine Arts
84,Male,fashion,Fine Arts
84,Male,design,Fine Arts
84,Male,illustration,Fine Arts
84,Male,typography,Fine Arts
84,Male,jewelry,Fine Arts
84,Male,pottery,Fine Arts
84,Male,street art,Fine Arts
84,Male,biology,Nursing
84,Male,chemistry,Chemical Engineering
84,Male,physics,Physics
84,Male,math,Mathematics
84,Male,statistics,Mathematics
84,Male,environment,Science
84,Male,laboratory,Science
84,Male,medical,Nursing
84,Male,genetics,Nursing
84,Male,quantum mechanics,Physics
84,Male,geology,Science
84,Male,marine,Science
84,Male,molecular,Nursing
84,Male,organic,Chemical Engineering
84,Male,astrophysics,Physics
84,Male,calculus,Mathematics
84,Male,ecology,Science
84,Male,climate,Science
84,Male,neuroscience,Nursing
84,Male,biotech,Nursing
84,Male,biomedical,Nursing
84,Male,microbiology,Nursing
84,Male,cellular,Nursing
84,Male,analytical,Chemical Engineering
84,Male,theoretical,Physics
84,Male,business,Business Management
84,Male,sports,Physical Education
84,Male,law,Legal Management
84,Male,psychology,Psychology
84,Male,education,Education
84,Male,engineering,Civil Engineering
84,Female,programming,Computer Science
84,Female,software,Computer Science
84,Female,web,Computer Science
84,Female,network,Computer Science
84,Female,cybersecurity,Computer Science
84,Female,data science,Computer Science
84,Female,machine learning,Computer Science
84,Female,cloud,Computer Science
84,Female,blockchain,Computer Science
84,Female,python,Computer Science
84,Female,java,Computer Science
84,Female,c++,Computer Science
84,Female,frontend,Computer Science
84,Female,backend,Computer Science
84,Female,DevOps,Computer Science
84,Female,UI/UX,Computer Science
84,Female,system,Computer Science
84,Female,database,Computer Science
84,Female,game,Computer Science
84,Female,full stack,Computer Science
84,Female,quantum,Computer Science
84,Female,painting,Fine Arts
84,Female,sculpture,Fine Arts
84,Female,digital art,Fine Arts
84,Female,graphic,Fine Arts
84,Female,photography,Fine Arts
84,Female,music,Fine Arts
84,Female,singing,Fine Arts
84,Female,instrumental,Fine Arts
84,Female,dance,Fine Arts
84,Female,theater,Fine Arts
84,Female,film,Fine Arts
84,Female,writing,Fine Arts
84,Female,animation,Fine Arts
84,Female,rap,Fine Arts
84,Female,performance,Fine Arts
84,Female,fashion,Fine Arts
84,Female,design,Fine Arts
84,Female,illustration,Fine Arts
84,Female,typography,Fine Arts
84,Female,jewelry,Fine Arts
84,Female,pottery,Fine Arts
84,Female,street art,Fine Arts
84,Female,biology,Nursing
84,Female,chemistry,Chemical Engineering
84,Female,physics,Physics
84,Female,math,Mathematics
84,Female,statistics,Mathematics
84,Female,environment,Science
84,Female,laboratory,Science
84,Female,medical,Nursing
84,Female,genetics,Nursing
84,Female,quantum mechanics,Physics
84,Female,geology,Science
84,Female,marine,Science
84,Female,molecular,Nursing
84,Female,organic,Chemical Engineering
84,Female,astrophysics,Physics
84,Female,calculus,Mathematics
84,Female,ecology,Science
84,Female,climate,Science
84,Female,neuroscience,Nursing
84,Female,biotech,Nursing
84,Female,biomedical,Nursing
84,Female,microbiology,Nursing
84,Female,cellular,Nursing
84,Female,analytical,Chemical Engineering
84,Female,theoretical,Physics
84,Female,business,Business Management
84,Female,sports,Physical Education
84,Female,law,Legal Management
84,Female,psychology,Psychology
84,Female,education,Education
84,Female,engineering,Civil Engineering
85,Male,programming,Computer Science
85,Male,software,Computer Science
85,Male,web,Computer Science
85,Male,network,Computer Science
85,Male,cybersecurity,Computer Science
85,Male,data science,Computer Science
85,Male,machine learning,Computer Science
85,Male,cloud,Computer Science
85,Male,blockchain,Computer Science
85,Male,python,Computer Science
85,Male,java,Computer Science
85,Male,c++,Computer Science
85,Male,frontend,Computer Science
85,Male,backend,Computer Science
85,Male,DevOps,Computer Science
85,Male,UI/UX,Computer Science
85,Male,system,Computer Science
85,Male,database,Computer Science
85,Male,game,Computer Science
85,Male,full stack,Computer Science
85,Male,quantum,Computer Science
85,Male,painting,Fine Arts
85,Male,sculpture,Fine Arts
85,Male,digital art,Fine Arts
85,Male,graphic,Fine Arts
85,Male,photography,Fine Arts
85,Male,music,Fine Arts
85,Male,singing,Fine Arts
85,Male,instrumental,Fine Arts
85,Male,dance,Fine Arts
85,Male,theater,Fine Arts
85,Male,film,Fine Arts
85,Male,writing,Fine Arts
85,Male,animation,Fine Arts
85,Male,rap,Fine Arts
85,Male,performance,Fine Arts
85,Male,fashion,Fine Arts
85,Male,design,Fine Arts
85,Male,illustration,Fine Arts
85,Male,typography,Fine Arts
85,Male,jewelry,Fine Arts
85,Male,pottery,Fine Arts
85,Male,street art,Fine Arts
85,Male,biology,Nursing
85,Male,chemistry,Chemical Engineering
85,Male,physics,Physics
85,Male,math,Mathematics
85,Male,statistics,Mathematics
85,Male,environment,Science
85,Male,laboratory,Science
85,Male,medical,Nursing
85,Male,genetics,Nursing
85,Male,quantum mechanics,Physics
85,Male,geology,Science
85,Male,marine,Science
85,Male,molecular,Nursing
85,Male,organic,Chemical Engineering
85,Male,astrophysics,Physics
85,Male,calculus,Mathematics
85,Male,ecology,Science
85,Male,climate,Science
85,Male,neuroscience,Nursing
85,Male,biotech,Nursing
85,Male,biomedical,Nursing
85,Male,microbiology,Nursing
85,Male,cellular,Nursing
85,Male,analytical,Chemical Engineering
85,Male,theoretical,Physics
85,Male,business,Business Management
85,Male,sports,Physical Education
85,Male,law,Legal Management
85,Male,psychology,Psychology
85,Male,education,Education
85,Male,engineering,Civil Engineering
85,Female,programming,Computer Science
85,Female,software,Computer Science
85,Female,web,Computer Science
85,Female,network,Computer Science
85,Female,cybersecurity,Computer Science
85,Female,data science,Computer Science
85,Female,machine learning,Computer Science
85,Female,cloud,Computer Science
85,Female,blockchain,Computer Science
85,Female,python,Computer Science
85,Female,java,Computer Science
85,Female,c++,Computer Science
85,Female,frontend,Computer Science
85,Female,backend,Computer Science
85,Female,DevOps,Computer Science
85,Female,UI/UX,Computer Science
85,Female,system,Computer Science
85,Female,database,Computer Science
85,Female,game,Computer Science
85,Female,full stack,Computer Science
85,Female,quantum,Computer Science
85,Female,painting,Fine Arts
85,Female,sculpture,Fine Arts
85,Female,digital art,Fine Arts
85,Female,graphic,Fine Arts
85,Female,photography,Fine Arts
85,Female,music,Fine Arts
85,Female,singing,Fine Arts
85,Female,instrumental,Fine Arts
85,Female,dance,Fine Arts
85,Female,theater,Fine Arts
85,Female,film,Fine Arts
85,Female,writing,Fine Arts
85,Female,animation,Fine Arts
85,Female,rap,Fine Arts
85,Female,performance,Fine Arts
85,Female,fashion,Fine Arts
85,Female,design,Fine Arts
85,Female,illustration,Fine Arts
85,Female,typography,Fine Arts
85,Female,jewelry,Fine Arts
85,Female,pottery,Fine Arts
85,Female,street art,Fine Arts
85,Female,biology,Nursing
85,Female,chemistry,Chemical Engineering
85,Female,physics,Physics
85,Female,math,Mathematics
85,Female,statistics,Mathematics
85,Female,environment,Science
85,Female,laboratory,Science
85,Female,medical,Nursing
85,Female,genetics,Nursing
85,Female,quantum mechanics,Physics
85,Female,geology,Science
85,Female,marine,Science
85,Female,molecular,Nursing
85,Female,organic,Chemical Engineering
85,Female,astrophysics,Physics
85,Female,calculus,Mathematics
85,Female,ecology,Science
85,Female,climate,Science
85,Female,neuroscience,Nursing
85,Female,biotech,Nursing
85,Female,biomedical,Nursing
85,Female,microbiology,Nursing
85,Female,cellular,Nursing
85,Female,analytical,Chemical Engineering
85,Female,theoretical,Physics
85,Female,business,Business Management
85,Female,sports,Physical Education
85,Female,law,Legal Management
85,Female,psychology,Psychology
85,Female,education,Education
85,Female,engineering,Civil Engineering
86,Male,programming,Computer Science
86,Male,software,Computer Science
86,Male,web,Computer Science
86,Male,network,Computer Science
86,Male,cybersecurity,Computer Science
86,Male,data science,Computer Science
86,Male,machine learning,Computer Science
86,Male,cloud,Computer Science
86,Male,blockchain,Computer Science
86,Male,python,Computer Science
86,Male,java,Computer Science
86,Male,c++,Computer Science
86,Male,frontend,Computer Science
86,Male,backend,Computer Science
86,Male,DevOps,Computer Science
86,Male,UI/UX,Computer Science
86,Male,system,Computer Science
86,Male,database,Computer Science
86,Male,game,Computer Science
86,Male,full stack,Computer Science
86,Male,quantum,Computer Science
86,Male,painting,Fine Arts
86,Male,sculpture,Fine Arts
86,Male,digital art,Fine Arts
86,Male,graphic,Fine Arts
86,Male,photography,Fine Arts
86,Male,music,Fine Arts
86,Male,singing,Fine Arts
86,Male,instrumental,Fine Arts
86,Male,dance,Fine Arts
86,Male,theater,Fine Arts
86,Male,film,Fine Arts
86,Male,writing,Fine Arts
86,Male,animation,Fine Arts
86,Male,rap,Fine Arts
86,Male,performance,Fine Arts
86,Male,fashion,Fine Arts
86,Male,design,Fine Arts
86,Male,illustration,Fine Arts
86,Male,typography,Fine Arts
86,Male,jewelry,Fine Arts
86,Male,pottery,Fine Arts
86,Male,street art,Fine Arts
86,Male,biology,Nursing
86,Male,chemistry,Chemical Engineering
86,Male,physics,Physics
86,Male,math,Mathematics
86,Male,statistics,Mathematics
86,Male,environment,Science
86,Male,laboratory,Science
86,Male,medical,Nursing
86,Male,genetics,Nursing
86,Male,quantum mechanics,Physics
86,Male,geology,Science
86,Male,marine,Science
86,Male,molecular,Nursing
86,Male,organic,Chemical Engineering
86,Male,astrophysics,Physics
86,Male,calculus,Mathematics
86,Male,ecology,Science
86,Male,climate,Science
86,Male,neuroscience,Nursing
86,Male,biotech,Nursing
86,Male,biomedical,Nursing
86,Male,microbiology,Nursing
86,Male,cellular,Nursing
86,Male,analytical,Chemical Engineering
86,Male,theoretical,Physics
86,Male,business,Business Management
86,Male,sports,Physical Education
86,Male,law,Legal Management
86,Male,psychology,Psychology
86,Male,education,Education
86,Male,engineering,Civil Engineering
86,Female,programming,Computer Science
86,Female,software,Computer Science
86,Female,web,Computer Science
86,Female,network,Computer Science
86,Female,cybersecurity,Computer Science
86,Female,data science,Computer Science
86,Female,machine learning,Computer Science
86,Female,cloud,Computer Science
86,Female,blockchain,Computer Science
86,Female,python,Computer Science
86,Female,java,Computer Science
86,Female,c++,Computer Science
86,Female,frontend,Computer Science
86,Female,backend,Computer Science
86,Female,DevOps,Computer Science
86,Female,UI/UX,Computer Science
86,Female,system,Computer Science
86,Female,database,Computer Science
86,Female,game,Computer Science
86,Female,full stack,Computer Science
86,Female,quantum,Computer Science
86,Female,painting,Fine Arts
86,Female,sculpture,Fine Arts
86,Female,digital art,Fine Arts
86,Female,graphic,Fine Arts
86,Female,photography,Fine Arts
86,Female,music,Fine Arts
86,Female,singing,Fine Arts
86,Female,instrumental,Fine Arts
86,Female,dance,Fine Arts
86,Female,theater,Fine Arts
86,Female,film,Fine Arts
86,Female,writing,Fine Arts
86,Female,animation,Fine Arts
86,Female,rap,Fine Arts
86,Female,performance,Fine Arts
86,Female,fashion,Fine Arts
86,Female,design,Fine Arts
86,Female,illustration,Fine Arts
86,Female,typography,Fine Arts
86,Female,jewelry,Fine Arts
86,Female,pottery,Fine Arts
86,Female,street art,Fine Arts
86,Female,biology,Nursing
86,Female,chemistry,Chemical Engineering
86,Female,physics,Physics
86,Female,math,Mathematics
86,Female,statistics,Mathematics
86,Female,environment,Science
86,Female,laboratory,Science
86,Female,medical,Nursing
86,Female,genetics,Nursing
86,Female,quantum mechanics,Physics
86,Female,geology,Science
86,Female,marine,Science
86,Female,molecular,Nursing
86,Female,organic,Chemical Engineering
86,Female,astrophysics,Physics
86,Female,calculus,Mathematics
86,Female,ecology,Science
86,Female,climate,Science
86,Female,neuroscience,Nursing
86,Female,biotech,Nursing
86,Female,biomedical,Nursing
86,Female,microbiology,Nursing
86,Female,cellular,Nursing
86,Female,analytical,Chemical Engineering
86,Female,theoretical,Physics
86,Female,business,Business Management
86,Female,sports,Physical Education
86,Female,law,Legal Management
86,Female,psychology,Psychology
86,Female,education,Education
86,Female,engineering,Civil Engineering
87,Male,programming,Computer Science
87,Male,software,Computer Science
87,Male,web,Computer Science
87,Male,network,Computer Science
87,Male,cybersecurity,Computer Science
87,Male,data science,Computer Science
87,Male,machine learning,Computer Science
87,Male,cloud,Computer Science
87,Male,blockchain,Computer Science
87,Male,python,Computer Science
87,Male,java,Computer Science
87,Male,c++,Computer Science
87,Male,frontend,Computer Science
87,Male,backend,Computer Science
87,Male,DevOps,Computer Science
87,Male,UI/UX,Computer Science
87,Male,system,Computer Science
87,Male,database,Computer Science
87,Male,game,Computer Science
87,Male,full stack,Computer Science
87,Male,quantum,Computer Science
87,Male,painting,Fine Arts
87,Male,sculpture,Fine Arts
87,Male,digital art,Fine Arts
87,Male,graphic,Fine Arts
87,Male,photography,Fine Arts
87,Male,music,Fine Arts
87,Male,singing,Fine Arts
87,Male,instrumental,Fine Arts
87,Male,dance,Fine Arts
87,Male,theater,Fine Arts
87,Male,film,Fine Arts
87,Male,writing,Fine Arts
87,Male,animation,Fine Arts
87,Male,rap,Fine Arts
87,Male,performance,Fine Arts
87,Male,fashion,Fine Arts
87,Male,design,Fine Arts
87,Male,illustration,Fine Arts
87,Male,typography,Fine Arts
87,Male,jewelry,Fine Arts
87,Male,pottery,Fine Arts
87,Male,street art,Fine Arts
87,Male,biology,Nursing
87,Male,chemistry,Chemical Engineering
87,Male,physics,Physics
87,Male,math,Mathematics
87,Male,statistics,Mathematics
87,Male,environment,Science
87,Male,laboratory,Science
87,Male,medical,Nursing
87,Male,genetics,Nursing
87,Male,quantum mechanics,Physics
87,Male,geology,Science
87,Male,marine,Science
87,Male,molecular,Nursing
87,Male,organic,Chemical Engineering
87,Male,astrophysics,Physics
87,Male,calculus,Mathematics
87,Male,ecology,Science
87,Male,climate,Science
87,Male,neuroscience,Nursing
87,Male,biotech,Nursing
87,Male,biomedical,Nursing
87,Male,microbiology,Nursing
87,Male,cellular,Nursing
87,Male,analytical,Chemical Engineering
87,Male,theoretical,Physics
87,Male,business,Business Management
87,Male,sports,Physical Education
87,Male,law,Legal Management
87,Male,psychology,Psychology
87,Male,education,Education
87,Male,engineering,Civil Engineering
87,Female,programming,Computer Science
87,Female,software,Computer Science
87,Female,web,Computer Science
87,Female,network,Computer Science
87,Female,cybersecurity,Computer Science
87,Female,data science,Computer Science
87,Female,machine learning,Computer Science
87,Female,cloud,Computer Science
87,Female,blockchain,Computer Science
87,Female,python,Computer Science
87,Female,java,Computer Science
87,Female,c++,Computer Science
87,Female,frontend,Computer Science
87,Female,backend,Computer Science
87,Female,DevOps,Computer Science
87,Female,UI/UX,Computer Science
87,Female,system,Computer Science
87,Female,database,Computer Science
87,Female,game,Computer Science
87,Female,full stack,Computer Science
87,Female,quantum,Computer Science
87,Female,painting,Fine Arts
87,Female,sculpture,Fine Arts
87,Female,digital art,Fine Arts
87,Female,graphic,Fine Arts
87,Female,photography,Fine Arts
87,Female,music,Fine Arts
87,Female,singing,Fine Arts
87,Female,instrumental,Fine Arts
87,Female,dance,Fine Arts
87,Female,theater,Fine Arts
87,Female,film,Fine Arts
87,Female,writing,Fine Arts
87,Female,animation,Fine Arts
87,Female,rap,Fine Arts
87,Female,performance,Fine Arts
87,Female,fashion,Fine Arts
87,Female,design,Fine Arts
87,Female,illustration,Fine Arts
87,Female,typography,Fine Arts
87,Female,jewelry,Fine Arts
87,Female,pottery,Fine Arts
87,Female,street art,Fine Arts
87,Female,biology,Nursing
87,Female,chemistry,Chemical Engineering
87,Female,physics,Physics
87,Female,math,Mathematics
87,Female,statistics,Mathematics
